1.00419	536
1.0093	1072
1.01528	1608
1.02167	2144
1.02999	2680
1.03831	3216
1.04663	3752
1.05495	4288
1.06327	4824
1.07159	5360
1.07991	5896
1.08823	6432
1.09655	6968
1.10487	7504
1.11319	8040
1.12151	8576
1.12983	9112
1.13815	9648
1.1548	1072
1.19728	1608
1.22224	2144
1.25552	2680
1.30544	3216
1.35536	3752
1.39696	4288
1.42104	1072
1.42602	1608
1.45432	1072
1.4593	1608
1.46428	2144
1.4968	2680
1.5384	3216
1.59664	3752
1.6216	4288
1.63824	4824
1.6632	5360
1.69648	5896
1.72976	6432
1.76304	6968
1.79632	7504
1.84624	8040
1.88784	8576
1.92944	9112
1.97936	9648
2.02928	10184
2.08752	10720
2.14576	11256
2.204	11792
2.27056	12328
2.33712	12864
2.40368	13400
2.47856	13936
2.54426	1072
2.55932	3752
2.59415	4288
2.6117	1072
2.62832	1608
2.65328	2144
2.69488	2680
2.73648	3216
2.7864	3752
2.828	4288
2.85296	4824
2.87792	5360
2.90288	5896
2.93616	6432
2.96944	6968
3.01104	7504
3.04432	8040
3.08592	8576
3.13584	9112
3.18576	9648
3.244	10184
3.29392	10720
3.35216	11256
3.4104	11792
3.47696	12328
3.54352	12864
3.61008	13400
3.68496	13936
3.75984	14472
3.83472	15008
3.91792	15544
4.00112	16080
4.09264	16616
4.17584	17152
4.26736	17688
4.3672	18224
4.45872	18760
4.56688	19296
4.66672	19832
4.77488	20368
4.88304	20904
4.99952	21440
5.116	21976
5.23248	22512
5.35728	23048
5.48208	23584
5.60688	24120
5.73168	24656
5.814	1072
5.81898	3752
5.84816	4288
5.92304	4824
5.948	5360
5.97296	5896
6.00624	6432
6.03952	6968
6.08112	7504
6.1144	8040
6.16432	8576
6.20592	9112
6.25584	9648
6.31408	10184
6.364	10720
6.42224	11256
6.46296	1072
6.46794	2680
6.50544	3216
6.55536	3752
6.59696	4288
6.6136	4824
6.63856	5360
6.67184	5896
6.6968	6432
6.7384	6968
6.77168	7504
6.81328	8040
6.8632	8576
6.9048	9112
6.95472	9648
7.00464	10184
7.06288	10720
7.1128	11256
7.17936	11792
7.2376	12328
7.31248	12864
7.37074	1072
7.37577	3752
7.40312	1072
7.4081	2144
7.42064	2680
7.46224	3216
7.51216	3752
7.5288	4288
7.55376	4824
7.57872	5360
7.612	5896
7.63696	6432
7.67024	6968
7.71184	7504
7.75344	8040
7.79504	8576
7.84496	9112
7.89488	9648
7.9448	10184
8.00304	10720
8.05296	11256
8.11952	11792
8.15282	1072
8.15785	2680
8.16283	3216
8.17776	3752
8.1944	4288
8.21936	4824
8.24432	5360
8.2776	5896
8.31088	6432
8.34416	6968
8.37744	7504
8.41904	8040
8.46064	8576
8.51056	9112
8.56048	9648
8.6104	10184
8.66032	10720
8.72688	11256
8.78512	11792
8.85168	12328
8.90992	12864
8.9848	13400
9.05136	13936
9.13456	14472
9.20944	15008
9.29264	15544
