1.00419	536
1.0093	1072
1.01528	1608
1.02167	2144
1.02999	2680
1.03831	3216
1.04663	3752
1.05495	4288
1.06327	4824
1.07159	5360
1.07991	5896
1.08823	6432
1.09655	6968
1.10487	7504
1.11319	8040
1.12151	8576
1.12983	9112
RxDrop at 1.13696
1.13815	9648
1.1548	1072
1.15978	2144
1.17232	2680
1.19728	3216
1.22224	3752
1.25552	4288
1.29712	4824
1.33872	5360
1.38032	5896
RxDrop at 1.4032
1.42104	1072
1.42602	2680
RxDrop at 1.43648
1.45432	1072
1.4593	2680
1.48016	3216
1.50512	3752
1.5384	4288
1.58	4824
1.6216	5360
1.6632	5896
1.71312	6432
1.76304	6968
1.82128	7504
1.88784	8040
1.9544	8576
2.02928	9112
2.10416	9648
2.18736	10184
2.27056	10720
2.35376	11256
2.44528	11792
RxDrop at 2.5255
RxDrop at 2.53472
2.54426	1072
2.55932	2144
2.56919	2680
2.59415	3216
RxDrop at 2.60038
2.6117	1072
2.61673	1608
2.62832	2144
2.64496	2680
2.66992	3216
2.7032	3752
2.73648	4288
2.76976	4824
2.81136	5360
2.85296	5896
2.90288	6432
2.96112	6968
3.01936	7504
3.0776	8040
3.14416	8576
3.21072	9112
3.2856	9648
3.36048	10184
3.44368	10720
3.5352	11256
3.62672	11792
3.72656	12328
3.8264	12864
3.93456	13400
4.04272	13936
4.1592	14472
4.27568	15008
4.40048	15544
4.52528	16080
4.6584	16616
4.79152	17152
4.93296	17688
5.0744	18224
5.22416	18760
5.37392	19296
5.532	19832
5.69008	20368
RxDrop at 5.79616
5.814	1072
5.81898	2680
5.83984	3216
5.8648	3752
5.89808	4288
5.93136	4824
5.97296	5360
6.01456	5896
6.06448	6432
6.1144	6968
6.17264	7504
6.23088	8040
6.29744	8576
6.364	9112
6.43888	9648
RxDrop at 6.44512
6.46296	1072
6.46794	2144
6.48048	2680
6.50544	3216
6.5304	3752
6.56368	4288
6.60528	4824
6.64688	5360
6.68848	5896
6.7384	6432
6.78832	6968
6.84656	7504
6.91312	8040
6.97968	8576
7.05456	9112
7.12944	9648
7.21264	10184
7.29584	10720
RxDrop at 7.35942
7.37074	1072
7.37577	2144
RxDrop at 7.38528
7.40312	1072
7.4081	2680
7.42896	3216
7.45392	3752
7.4872	4288
7.52048	4824
7.56208	5360
7.60368	5896
7.6536	6432
7.71184	6968
7.77008	7504
7.83664	8040
7.9032	8576
7.97808	9112
8.05296	9648
8.13616	10184
RxDrop at 8.1415
8.15282	1072
8.15785	1608
8.16944	2144
8.18608	2680
8.21104	3216
8.236	3752
8.26928	4288
8.30256	4824
8.34416	5360
8.39408	5896
8.444	6432
8.49392	6968
8.55216	7504
8.6104	8040
8.67696	8576
8.74352	9112
8.8184	9648
8.89328	10184
8.97648	10720
9.05968	11256
9.1512	11792
9.25104	12328
